,0
0,5.426704463574487
1,4.883364904683244
2,3.928606563233386
3,4.090998037268017
4,3.3715187164842892
5,3.470341312536452
6,3.212272360563361
7,3.00633880715886
8,3.706090680430991
9,4.253793823771154
10,2.798555291243801
11,2.7015322540107536
12,2.5926413014032277
13,2.6864871616431403
14,2.8774638889761146
15,3.048956004285607
16,2.3869671307514326
17,2.8973186796150947
18,2.6798837617128797
19,2.615356677140745
20,2.4978616502296447
21,2.818958719050877
22,2.5363983755993145
23,2.3139927706366636
24,2.6437179716176993
25,2.4023203441907173
26,2.451746749849712
27,2.3525751272156703
28,2.5392559134066612
29,2.3101060919575076
30,2.403267408274311
