,0
0,11.751716390522601
1,7.258017149423802
2,5.685432026281934
3,5.172757657987506
4,13.08899032781747
5,9.527199995876675
6,5.568010014322897
7,7.7880955217949905
8,3.768444709065702
9,8.386976321843129
10,7.410929206109224
11,4.429900759318778
12,8.94536687758559
13,8.936010378505571
14,6.046093032805088
15,4.831993016354031
16,8.58807831652472
17,8.2096479524192
18,14.599245798142604
19,7.34985299098007
20,10.13734530734315
21,13.6384610437079
22,8.98324194730817
23,13.170020348513036
24,8.55303657127063
25,8.875381310103208
26,13.215296627714975
27,9.115657701566606
28,9.438405042070222
29,24.062387291343356
30,13.020252702806113
