,0
0,3.967191412030755
1,4.183348205876075
2,4.212516039794241
3,4.187422842417771
4,4.127038368953582
5,4.061778910812084
6,4.392844064844445
7,4.369969988469822
8,4.349763654016608
9,4.336951025514476
10,4.28725722118217
11,4.253711291729912
12,4.215185202186168
13,4.177241929114221
14,4.386317827834528
15,4.366248816274445
16,4.357222764830671
17,4.3148070612341245
18,4.304999290084132
19,4.2820344303557025
20,4.245954758131052
21,4.231999221683911
22,4.384394819803166
23,4.370000561196131
24,4.327753892209213
25,4.309589061477447
26,4.306038572462275
27,4.27908644561204
28,4.274120754661935
29,4.5198901520372115
30,4.433501907784277
