,0
0,24.467178175618074
1,25.06393861892583
2,25.831202046035806
3,26.854219948849106
4,28.55924978687127
5,28.132992327365727
6,21.909633418584825
7,25.49019607843137
8,23.785166240409207
9,22.421142369991475
10,23.273657289002557
11,27.365728900255753
12,26.17220801364024
13,26.939471440750214
14,22.932651321398126
15,25.319693094629155
16,23.870417732310315
17,26.00170502983802
18,24.978687127024724
19,23.529411764705884
20,24.978687127024724
21,25.66069906223359
22,20.971867007672635
23,21.73913043478261
24,27.10997442455243
25,26.683716965046887
26,27.877237851662404
27,27.280477408354646
28,21.994884910485933
29,21.22762148337596
30,29.41176470588235
