,0
0,11.74136965010737
1,6.989203480147339
2,6.438240074182916
3,5.447105527618571
4,7.37169343412659
5,6.970385954405471
6,13.567806877660116
7,10.908099899339412
8,4.309214116954545
9,4.097369993503745
10,7.317399368325151
11,7.983615962445008
12,8.512676188037846
13,19.399034195829863
14,10.871981243042097
15,6.192225664676536
16,9.46992761664553
17,9.813508091752091
18,10.53993558879213
19,11.785958050407013
20,12.326965461141944
21,15.567805381767114
22,10.44240726821201
23,10.684311170408193
24,10.18366694396341
25,8.289149937024089
26,8.325422500862834
27,10.800514090538032
28,7.586637544867041
29,9.382392778977488
30,37.73658136859185
