,0
0,3.968460316698983
1,4.182366319190548
2,4.215915557646081
3,4.1841290904234985
4,4.132929996020217
5,4.060682512776345
6,4.378319235275192
7,4.377927092942829
8,4.339320013013334
9,3.880472516777972
10,4.287437479959788
11,4.249380826085733
12,4.217074500353446
13,4.180942755310501
14,4.165298097402399
15,4.377193720277903
16,4.348002915771757
17,4.0794911926958655
18,4.3074871792897556
19,4.432468479033603
20,4.250623420148265
21,4.375588250318886
22,4.221651557689432
23,4.360381040149007
24,4.33395310816639
25,4.315436233159163
26,4.298338699721205
27,4.280188505853393
28,4.2713971333660945
29,4.254472234099269
30,4.461574250730783
