,0
0,0.15783334346787806
1,0.12603664949649493
2,0.11812934060985163
3,0.11644050311944741
4,0.11670979418060252
5,0.11743543425698295
6,0.14827862719134402
7,0.14519834591469755
8,0.1355979120312044
9,0.12119609680257995
10,0.12789209747856867
11,0.12574379457544427
12,0.12330289470120594
13,0.1218687961705746
14,0.12162975512373024
15,0.11761502883547413
16,0.11754805003309503
17,0.11941809462434036
18,0.11761326021958739
19,0.1215195835690439
20,0.1178762076056491
21,0.12056481236449104
22,0.1182308087407511
23,0.11827410420271639
24,0.1181666647209218
25,0.1179375835364989
26,0.11771754403521281
27,0.11745641950227032
28,0.11750639947146
29,0.1173444109947249
30,0.11861484815096347
