,0
0,24.381926683716966
1,21.483375959079282
2,24.381926683716966
3,23.444160272804773
4,22.421142369991475
5,24.55242966751918
6,24.978687127024724
7,19.26683716965047
8,19.096334185848253
9,20.034100596760442
10,23.017902813299234
11,24.978687127024724
12,21.312872975277067
13,24.21142369991475
14,24.381926683716966
15,22.25063938618926
16,22.16538789428815
17,26.17220801364024
18,21.909633418584825
19,25.66069906223359
20,23.444160272804773
21,23.785166240409207
22,21.909633418584825
23,19.26683716965047
24,22.08013640238704
25,19.18158567774936
26,24.893435635123616
27,24.63768115942029
28,21.6538789428815
29,26.17220801364024
30,24.978687127024724
