,0
0,3.6470369376381355
1,4.177040585167161
2,4.642022726140496
3,5.070930932521246
4,5.462892424727755
5,5.840225207570083
6,6.1890453321923315
7,6.5104906588806095
8,6.830811909823386
9,7.136928056225577
10,7.426203404768502
11,7.700539245639805
12,7.967414376435354
13,8.223538321503673
14,8.479972616919454
15,8.7185765931365
16,8.952035624926006
17,9.17741346248304
18,9.435583813971489
19,9.627525509615708
20,9.844781856685865
21,10.047105347564987
22,10.235346241424303
23,10.418290965732933
24,10.59529344818611
25,10.791235625523827
26,11.02078367763824
27,11.198102492652128
28,11.34451301883652
29,11.562004668835488
30,11.712550199898887
