,0
0,8.563777055328469
1,4.461729493098725
2,4.525192992975092
3,3.4012724303070314
4,3.559385381386273
5,3.2276365632535247
6,3.69304687184681
7,3.8622367473284713
8,2.705809676643323
9,3.06642263045071
10,2.778387810857573
11,2.885205800742333
12,2.8532699681988034
13,2.489054715478293
14,3.436631741736956
15,2.376749473929875
16,2.5541709824066032
17,2.5045098019194145
18,2.552810204891012
19,2.4619749471278
20,2.4566845447535957
21,2.3746273522267853
22,2.6269251877724997
23,2.636415167345096
24,2.4199145237865416
25,2.3749084148999824
26,2.3565517966758858
27,2.2933868557348664
28,2.3318050495064897
29,2.6026037593645626
30,2.404327496528319
