,0
0,22.762148337595907
1,22.932651321398126
2,20.20460358056266
3,19.096334185848253
4,19.437340153452684
5,17.476555839727194
6,17.647058823529413
7,16.36828644501279
8,15.601023017902813
9,14.407502131287298
10,14.578005115089514
11,12.958226768968457
12,13.72549019607843
13,14.066496163682864
14,12.617220801364024
15,12.27621483375959
16,13.384484228473998
17,13.72549019607843
18,11.423699914748507
19,11.935208866155158
20,11.679454390451832
21,12.105711849957375
22,11.84995737425405
23,10.656436487638533
24,12.020460358056265
25,11.679454390451832
26,9.377664109121909
27,9.377664109121909
28,10.059676044330775
29,9.803921568627452
30,10.230179028132993
