,0
0,3.0254859116996884
1,3.481494655859675
2,3.6228251158158025
3,3.651068304776211
4,3.6428572448655485
5,3.59610972555824
6,3.5343529282420145
7,3.7885368788486695
8,3.792824286091177
9,3.7877168693699663
10,3.7807227537491825
11,3.760779505699194
12,3.7351140527774134
13,3.7047143230595703
14,3.678706242844094
15,3.8279877242456832
16,3.6103145558023217
17,3.8047393030314645
18,3.845257886977994
19,3.7866242934808283
20,3.7640744397879238
21,3.7498280615269914
22,3.8557172487616382
23,3.8487943972302117
24,3.6857873275656274
25,3.816823757664119
26,3.8177188063808187
27,3.862864734175792
28,3.78147551669681
29,3.8619320826144437
30,3.757011406079804
