,0
0,12.423948065626847
1,7.919843745507084
2,6.478114800958578
3,5.640655580916724
4,6.402407765305326
5,5.530323008285706
6,6.369460092663534
7,12.627483133724157
8,3.4600320611921576
9,6.597556438363027
10,11.321872620960981
11,9.872231213328693
12,5.471977306806314
13,7.503510003508603
14,6.688433358838402
15,15.438614155529633
16,6.732385393215506
17,3.7630404058883795
18,14.408154503907843
19,6.267130136424915
20,10.722155262602543
21,11.087823427845379
22,13.677245196796273
23,9.171378261081617
24,10.930465634060212
25,10.494278995702121
26,9.852266538321503
27,10.275795721730926
28,10.062808306418246
29,11.058156487779511
30,6.477242617058719
