,0
0,3.966913625945166
1,4.18406094661628
2,4.216839227034512
3,4.185995240806749
4,4.126258881604431
5,4.061446936265808
6,4.385542695914278
7,3.952373628363586
8,4.346499036520235
9,4.31653460078585
10,4.288716777948668
11,4.262896851487254
12,4.2126007556048055
13,4.182952913577933
14,4.388858530150147
15,4.381267948532646
16,4.099472134104725
17,4.318925568690798
18,4.299931868263587
19,4.279146841605956
20,4.248844128734196
21,4.233335243523719
22,4.381702584560336
23,4.349369263867712
24,4.325530676632126
25,4.326890875698713
26,4.295691796847919
27,4.286541565951614
28,4.276715557126741
29,4.451613664427223
30,4.392256348699014
