,0
0,24.722932651321397
1,25.49019607843137
2,26.854219948849106
3,24.978687127024724
4,28.132992327365727
5,29.41176470588235
6,20.545609548167093
7,29.497016197783463
8,23.10315430520034
9,25.916453537936913
10,26.59846547314578
11,24.467178175618074
12,27.195225916453538
13,25.66069906223359
14,24.722932651321397
15,23.785166240409207
16,24.467178175618074
17,22.847399829497014
18,25.745950554134698
19,25.06393861892583
20,25.404944586530263
21,26.59846547314578
22,23.273657289002557
23,24.978687127024724
24,26.51321398124467
25,27.195225916453538
26,26.427962489343564
27,26.257459505541348
28,26.427962489343564
29,26.854219948849106
30,23.870417732310315
