,0
0,4.187251544874089
1,4.652571612506869
2,5.082256513779653
3,5.489159849930492
4,5.869237355416117
5,6.221071125918827
6,6.565028973944136
7,6.887816855323233
8,7.187072856617768
9,7.495215507962802
10,7.767502142051059
11,8.032533005685167
12,8.30584573892543
13,8.556423424383135
14,8.818117666062665
15,9.044312863981576
16,9.268688054062842
17,9.494979185426322
18,9.737121357527105
19,9.954025595376363
20,10.164920785219392
21,10.355201729047392
22,10.584190486289545
23,10.743105511485883
24,10.937974245086998
25,11.127418875333163
26,11.317102835175431
27,11.469519626063704
28,11.686070526299293
29,11.84233496496451
30,11.974574418317106
