,0
0,4.610509333197351
1,3.4167726121040425
2,3.723246158957803
3,5.643518339421017
4,5.314858523171015
5,14.240647148378429
6,9.360816551273487
7,6.903167309326995
8,15.046540369959072
9,13.025562650857095
10,9.19255669355108
11,8.600249026125415
12,10.160610780619344
13,30.582068888685768
14,19.324135352445758
15,9.507902435517263
16,19.063935014572365
17,11.100085352564127
18,14.271066222123682
19,18.165911134987
20,24.032051134999723
21,17.42000022240567
22,11.310088053900511
23,14.208984399307603
24,17.899351072197437
25,20.35375403060686
26,39.33626519897838
27,54.927272870728835
28,29.065249258539666
29,58.720016057941464
30,26.922000631248856
