,0
0,25.319693094629155
1,26.08695652173913
2,26.683716965046887
3,25.575447570332482
4,25.66069906223359
5,28.55924978687127
6,26.939471440750214
7,21.483375959079282
8,25.14919011082694
9,23.358908780903665
10,25.745950554134698
11,24.381926683716966
12,26.51321398124467
13,25.916453537936913
14,24.722932651321397
15,23.529411764705884
16,24.467178175618074
17,23.017902813299234
18,26.17220801364024
19,24.63768115942029
20,23.444160272804773
21,26.939471440750214
22,19.948849104859335
23,26.939471440750214
24,27.195225916453538
25,26.51321398124467
26,26.854219948849106
27,26.59846547314578
28,27.10997442455243
29,27.62148337595908
30,25.916453537936913
