,0
0,0.15782711643721714
1,0.12573588099453234
2,0.11812709340019666
3,0.11639560484390919
4,0.11660488889069326
5,0.11750341876978791
6,0.15050975168443434
7,0.11948111976241801
8,0.13535152054904623
9,0.13232140081907964
10,0.12977034192372242
11,0.12674474476770653
12,0.12435818770710565
13,0.1221286526246207
14,0.12097382823730655
15,0.11785157691857237
16,0.11777468036233782
17,0.12362494180411503
18,0.11778423385089962
19,0.12180869429492623
20,0.11784266833210687
21,0.12018391213018131
22,0.11826822314785089
23,0.11841467953468032
24,0.1186819824579762
25,0.11747560771144643
26,0.11746508886460548
27,0.11771538808783537
28,0.118932463976713
29,0.11706657432653302
30,0.11701740943021659
