,0
0,22.6768968456948
1,23.785166240409207
2,26.08695652173913
3,27.536231884057973
4,26.342710997442456
5,29.497016197783463
6,23.529411764705884
7,30.434782608695652
8,24.381926683716966
9,22.335890878090368
10,23.017902813299234
11,22.16538789428815
12,24.978687127024724
13,27.195225916453538
14,24.467178175618074
15,28.303495311167946
16,27.791986359761296
17,25.916453537936913
18,25.49019607843137
19,26.08695652173913
20,24.21142369991475
21,26.683716965046887
22,26.854219948849106
23,26.00170502983802
24,21.73913043478261
25,23.10315430520034
26,26.08695652173913
27,19.18158567774936
28,27.365728900255753
29,25.575447570332482
30,19.77834612105712
