,0
0,0.11655656093524297
1,0.1053417868318671
2,0.09687885383576118
3,0.09015544404819388
4,0.08474707682819742
5,0.08003821337830873
6,0.07610367599872901
7,0.07271674981431822
8,0.0696767017294172
9,0.06705084735628425
10,0.06464774830879756
11,0.06256540140480339
12,0.060586703774065935
13,0.058777372003897814
14,0.05723869235328301
15,0.05573670634965579
16,0.05432773605311188
17,0.053056592382292704
18,0.05184446056408828
19,0.0507420823733674
20,0.04967070854194677
21,0.048737745131008724
22,0.04778439017481421
23,0.04690691486695406
24,0.04608955570132657
25,0.04534099146807597
26,0.04459180912879225
27,0.04387470866408597
28,0.04321856742432384
29,0.04257935691253781
30,0.041966084411832284
