,0
0,25.234441602728047
1,25.06393861892583
2,22.762148337595907
3,20.971867007672635
4,21.73913043478261
5,19.096334185848253
6,19.522591645353792
7,17.22080136402387
8,17.22080136402387
9,15.686274509803921
10,16.538789428815004
11,15.601023017902813
12,14.151747655583973
13,14.407502131287298
14,14.236999147485081
15,13.72549019607843
16,13.554987212276215
17,13.640238704177323
18,13.043478260869565
19,12.617220801364024
20,11.594202898550725
21,10.656436487638533
22,11.84995737425405
23,11.679454390451832
24,12.105711849957375
25,11.3384484228474
26,11.679454390451832
27,10.656436487638533
28,9.207161125319693
29,11.423699914748507
30,8.951406649616368
